HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,%of_Population_Below_100%_Poverty,Longitude,Latitude
Mental Health Catchment Area 15,7012115126,High Needs Geographic HPSA,Mental Health,17,AL,Designated,08/09/1978,,,Geographic Population,25.8,,
Mental Health Catchment Area 17,7017413658,High Needs Geographic HPSA,Mental Health,18,AL,Designated,08/09/1978,,,Geographic Population,27.9,,
Carroll/Madison Catchment Area,7059661840,High Needs Geographic HPSA,Mental Health,15,AR,Designated,07/17/2003,,,Geographic Population,19,,
El Dorado Catchment Area,7055305173,High Needs Geographic HPSA,Mental Health,18,AR,Designated,07/19/1978,,,Geographic Population,22.5,,
Hot Springs Catchment Area,7059990513,High Needs Geographic HPSA,Mental Health,14,AR,Withdrawn,03/14/1997,06/26/2017,,Geographic Population,15.7,,
Jonesboro Catchment Area,7059990507,High Needs Geographic HPSA,Mental Health,16,AR,Withdrawn,07/14/1981,06/26/2017,,Geographic Population,17.5,,
Mental Health Catchment Area Batesville,7059990505,High Needs Geographic HPSA,Mental Health,14,AR,Withdrawn,09/17/1979,06/26/2017,,Geographic Population,15.7,,
Pine Bluff Catchment Area,7054123179,High Needs Geographic HPSA,Mental Health,17,AR,Designated,07/19/1978,,,Geographic Population,21.3,,
American Samoa,7601302680,High Needs Geographic HPSA,Mental Health,19,AS,Designated,01/02/2008,,,Geographic Population,57.8,,
Ajo,7044696409,High Needs Geographic HPSA,Mental Health,17,AZ,Designated,12/26/2017,,,Geographic Population,32.7,,
Apache Junction,7043433096,High Needs Geographic HPSA,Mental Health,16,AZ,Designated,12/26/2017,,,Geographic Population,21.5,,
Bisbee,7048696059,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,20,,
Chino Valley,7046401495,High Needs Geographic HPSA,Mental Health,18,AZ,Designated,12/26/2017,,,Geographic Population,20.1,,
Colorado City,7046934749,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,39,,
Colorado River Indian Tribe,7042946024,High Needs Geographic HPSA,Mental Health,15,AZ,Designated,12/26/2017,,,Geographic Population,29,,
Coolidge,7046504195,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,27.1,,
Douglas and Pirtleville,7049260537,High Needs Geographic HPSA,Mental Health,21,AZ,Designated,12/26/2017,,,Geographic Population,30.4,,
Drexel Heights,7041026606,High Needs Geographic HPSA,Mental Health,18,AZ,Designated,12/26/2017,,,Geographic Population,21.8,,
Eloy,7048987735,High Needs Geographic HPSA,Mental Health,18,AZ,Designated,12/26/2017,,,Geographic Population,21.6,,
Estrella Village and Tolleson,7048438585,High Needs Geographic HPSA,Mental Health,16,AZ,Designated,12/26/2017,,,Geographic Population,29.4,,
Flowing Wells,7042994314,High Needs Geographic HPSA,Mental Health,20,AZ,Designated,12/26/2017,,,Geographic Population,20.1,,
Fort McDowell Yavapai Nation,7047341026,High Needs Geographic HPSA,Mental Health,14,AZ,Designated,12/26/2017,,,Geographic Population,31.1,,
Gila River Indian Community,7044667591,High Needs Geographic HPSA,Mental Health,20,AZ,Designated,12/26/2017,,,Geographic Population,54.9,,
Glendale Central,7049538552,High Needs Geographic HPSA,Mental Health,20,AZ,Designated,12/26/2017,,,Geographic Population,35.1,,
Globe,7046258613,High Needs Geographic HPSA,Mental Health,18,AZ,Designated,12/26/2017,,,Geographic Population,21,,
Golden Valley,7041817732,High Needs Geographic HPSA,Mental Health,17,AZ,Designated,12/26/2017,,,Geographic Population,23.1,,
Grand Canyon Village,7047136361,High Needs Geographic HPSA,Mental Health,16,AZ,Designated,12/26/2017,,,Geographic Population,26,,
Hopi Tribe,7048634691,High Needs Geographic HPSA,Mental Health,20,AZ,Designated,12/26/2017,,,Geographic Population,38,,
Hualapai Tribe,7045932602,High Needs Geographic HPSA,Mental Health,12,AZ,Designated,12/26/2017,,,Geographic Population,32.1,,
Kingman,7041284503,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,23,,
Maryvale Village,7048959393,High Needs Geographic HPSA,Mental Health,18,AZ,Designated,12/26/2017,,,Geographic Population,34.9,,
Mesa West,7042717891,High Needs Geographic HPSA,Mental Health,16,AZ,Designated,12/26/2017,,,Geographic Population,25.1,,
Navajo Nation,7048760368,High Needs Geographic HPSA,Mental Health,21,AZ,Designated,12/26/2017,,,Geographic Population,41.3,,
Nogales,7047965465,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,35.6,,
Pascua Yaqui Tribe,7049288258,High Needs Geographic HPSA,Mental Health,16,AZ,Designated,12/26/2017,,,Geographic Population,46.2,,
Salt River Pima-Maricopa Indian Community,7045162013,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,32.8,,
San Carlos Apache Tribe,7047490497,High Needs Geographic HPSA,Mental Health,20,AZ,Designated,12/26/2017,,,Geographic Population,49,,
San Luis,7042501219,High Needs Geographic HPSA,Mental Health,17,AZ,Designated,12/26/2017,,,Geographic Population,29.3,,
San Xavier,7044727236,High Needs Geographic HPSA,Mental Health,15,AZ,Designated,12/26/2017,,,Geographic Population,40.9,,
Somerton,7044260729,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,32.5,,
South Mountain Village and Guadalupe,7048370173,High Needs Geographic HPSA,Mental Health,17,AZ,Designated,12/26/2017,,,Geographic Population,30.5,,
Tohono O'Odham Nation,7048541261,High Needs Geographic HPSA,Mental Health,17,AZ,Designated,12/26/2017,,,Geographic Population,48.2,,
White Mountain Apache Tribe,7041336767,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,46.1,,
Winslow,7041601956,High Needs Geographic HPSA,Mental Health,19,AZ,Designated,12/26/2017,,,Geographic Population,25.7,,
Butte County,7063867880,High Needs Geographic HPSA,Mental Health,20,CA,Designated,10/04/2016,,,Geographic Population,21.5,,
Colusa County,7062564878,High Needs Geographic HPSA,Mental Health,14,CA,Designated,06/25/2007,,,Geographic Population,14.4,,
Del Norte County,7062256292,High Needs Geographic HPSA,Mental Health,20,CA,Designated,08/21/1990,,,Geographic Population,22.4,,
Desert Region,7069990654,High Needs Geographic HPSA,Mental Health,0,CA,Withdrawn,06/07/2002,08/06/2010,,Geographic Population,,,
Freedom/Watsonville (MSSA 184),70699906K5,High Needs Geographic HPSA,Mental Health,0,CA,Withdrawn,12/07/2005,11/03/2011,,Geographic Population,,,
Imperial County,7068464628,High Needs Geographic HPSA,Mental Health,12,CA,Designated,08/19/1986,,,Geographic Population,23.4,,
Kings County,7065176167,High Needs Geographic HPSA,Mental Health,20,CA,Designated,04/24/2017,,,Geographic Population,22.7,,
Lake,706033,High Needs Geographic HPSA,Mental Health,0,CA,Withdrawn,07/31/2000,05/31/2012,,Geographic Population,,,
Madera County,7069600543,High Needs Geographic HPSA,Mental Health,16,CA,Designated,06/16/1999,,,Geographic Population,23.1,,
Mariposa County/MSSA 85/86,7069367794,High Needs Geographic HPSA,Mental Health,19,CA,Designated,10/20/2005,,,Geographic Population,16.3,,
Mental Health-Sutter County,7068273317,High Needs Geographic HPSA,Mental Health,15,CA,Designated,05/19/2016,,,Geographic Population,16.8,,
Merced County,7064071745,High Needs Geographic HPSA,Mental Health,20,CA,Designated,10/24/2016,,,Geographic Population,25.5,,
Modoc County,7064264160,High Needs Geographic HPSA,Mental Health,17,CA,Designated,11/28/2007,,,Geographic Population,20.9,,
Mono County,7067685474,High Needs Geographic HPSA,Mental Health,17,CA,Designated,02/13/2017,,,Geographic Population,5,,
MSSA 104/Big Sur/Lucia,7064465115,High Needs Geographic HPSA,Mental Health,13,CA,Designated,02/28/2008,,,Geographic Population,25,,
MSSA 107-Soledad,7061677076,High Needs Geographic HPSA,Mental Health,18,CA,Designated,04/24/2017,,,Geographic Population,22.7,,
MSSA 117-Dollar Point,7068834533,High Needs Geographic HPSA,Mental Health,17,CA,Designated,03/30/2017,,,Geographic Population,10.8,,
MSSA 126-Blythe,7064157539,High Needs Geographic HPSA,Mental Health,19,CA,Designated,12/27/2012,,,Geographic Population,24.2,,
MSSA 127/128/130-Desert Center/Coachella/Idyllwild,7065503603,High Needs Geographic HPSA,Mental Health,14,CA,Designated,08/06/2010,,,Geographic Population,28.8,,
MSSA 142/Argus/Trona,7067292419,High Needs Geographic HPSA,Mental Health,13,CA,Designated,08/21/2006,,,Geographic Population,26,,
MSSA 143 (Big River/Needles),70699906W8,High Needs Geographic HPSA,Mental Health,12,CA,Withdrawn,02/28/2008,11/15/2012,,Geographic Population,,,
MSSA 144.2/Yucca Valley/Joshua Tree,7067350427,High Needs Geographic HPSA,Mental Health,18,CA,Designated,07/24/2008,,,Geographic Population,20.7,,
MSSA 146/Big Bear Lake,7061496655,High Needs Geographic HPSA,Mental Health,17,CA,Designated,05/02/2017,,,Geographic Population,16.7,,
MSSA 149/Barstow,7063034386,High Needs Geographic HPSA,Mental Health,18,CA,Designated,04/24/2017,,,Geographic Population,23.9,,
MSSA 17/Brentwood East,70699906ZS,High Needs Geographic HPSA,Mental Health,16,CA,Withdrawn,12/22/2010,07/02/2018,,Geographic Population,,,
MSSA 18D/Antioch North and West,7062709674,High Needs Geographic HPSA,Mental Health,11,CA,Designated,06/18/2008,,,Geographic Population,23.7,,
MSSA 18F/Richmond Central,7067471387,High Needs Geographic HPSA,Mental Health,8,CA,Designated,01/03/2008,,,Geographic Population,20.9,,
MSSA 231/Alpaugh,7062955870,High Needs Geographic HPSA,Mental Health,12,CA,Proposed For Withdrawal,11/08/2013,,,Geographic Population,35.9,,
MSSA 247 (Challenge/Brownsville),70699906ZD,High Needs Geographic HPSA,Mental Health,11,CA,Withdrawn,06/24/2010,11/22/2013,,Geographic Population,,,
MSSA 24-South Lake Tahoe,7061077854,High Needs Geographic HPSA,Mental Health,14,CA,Designated,04/03/2017,,,Geographic Population,15.4,,
"MSSA 25, 26, 27, 28/Western Fresno",7066256407,High Needs Geographic HPSA,Mental Health,19,CA,Designated,10/05/1992,,,Geographic Population,36.7,,
MSSA 29-Kerman,7069338165,High Needs Geographic HPSA,Mental Health,17,CA,Designated,08/24/2017,,,Geographic Population,22.3,,
MSSA 31 and 32 - Sanger/Reedley,7061528804,High Needs Geographic HPSA,Mental Health,16,CA,Designated,02/28/2008,,,Geographic Population,20.7,,
MSSA 35B and D Clovis West/Fresno East,7068090536,High Needs Geographic HPSA,Mental Health,11,CA,Designated,12/05/2011,,,Geographic Population,30.9,,
MSSA 61/Arvin,7061038571,High Needs Geographic HPSA,Mental Health,19,CA,Designated,11/27/2012,,,Geographic Population,30.9,,
"MSSA 77.1A-C, 77.2, 77.3, 77.5/Lancaster/Palmdale",7064408852,High Needs Geographic HPSA,Mental Health,18,CA,Designated,07/20/2016,,,Geographic Population,21.6,,
MSSA 77.4-Acton,7068860509,High Needs Geographic HPSA,Mental Health,16,CA,Designated,10/05/2016,,,Geographic Population,8.6,,
MSSA 78.1/Avalon,7064465551,High Needs Geographic HPSA,Mental Health,12,CA,Designated,05/04/2018,,,Geographic Population,10.7,,
MSSA 78.2C/Bell Northeast,7065629373,High Needs Geographic HPSA,Mental Health,12,CA,Designated,12/04/2012,,,Geographic Population,23.8,,
MSSA 78.2CCC-Huntington Park,7063697448,High Needs Geographic HPSA,Mental Health,12,CA,Designated,10/14/2016,,,Geographic Population,26,,
MSSA 78.2D/City Terrace East,7067378960,High Needs Geographic HPSA,Mental Health,10,CA,Designated,11/05/2010,,,Geographic Population,26.9,,
MSSA 78.2GGG/South Central Northeast,7064795607,High Needs Geographic HPSA,Mental Health,15,CA,Designated,12/31/2018,,,Geographic Population,38.3,,
MSSA 78.2MMM/Downtown Southeast,7063526593,High Needs Geographic HPSA,Mental Health,16,CA,Designated,04/13/2018,,,Geographic Population,41.2,,
MSSA 78.2UUU-Athens/Gardena Northeast,7069888968,High Needs Geographic HPSA,Mental Health,17,CA,Designated,12/31/2018,,,Geographic Population,22.7,,
MSSA's 105 and 106/King City/San Ardo,7062754675,High Needs Geographic HPSA,Mental Health,18,CA,Designated,04/13/2017,,,Geographic Population,21.8,,
MSSAs 145.1A and 145.1B/Hesperia West/Hesperia East,7065163918,High Needs Geographic HPSA,Mental Health,16,CA,Designated,04/26/2017,,,Geographic Population,22.5,,
MSSAs 178.1/178.2/179/180.2/Buellton/Solvang/Lompoc/Guada,7067822226,High Needs Geographic HPSA,Mental Health,19,CA,Designated,04/26/2017,,,Geographic Population,16,,
"MSSAs 57.1,/57.2/and 59-Taft/Frazier Park/Buttonwi",7068602300,High Needs Geographic HPSA,Mental Health,20,CA,Designated,01/19/2012,,,Geographic Population,21.6,,
"MSSAs 58.1. 58.2, 60 Shafter/Lost Hills/Wasco",7063505262,High Needs Geographic HPSA,Mental Health,20,CA,Designated,12/16/2011,,,Geographic Population,29.7,,
"MSSAs 62,63,64-Tehachapi/Lake Isabella/Ridgecrest",7061534924,High Needs Geographic HPSA,Mental Health,19,CA,Designated,11/15/2012,,,Geographic Population,15.9,,
"MSSAs 78.2III,78.2BBB/North Long Beach/Compton Ea",7065456611,High Needs Geographic HPSA,Mental Health,12,CA,Designated,01/26/2009,,,Geographic Population,26.4,,
Nevada County,7066034136,High Needs Geographic HPSA,Mental Health,14,CA,Designated,01/03/2008,,,Geographic Population,12.4,,
Rural Western Kern County (MSSAs 57-60),7069990644,High Needs Geographic HPSA,Mental Health,0,CA,Withdrawn,09/10/2001,12/16/2011,,Geographic Population,,,
San Ysidro/South San Diego MSSA 161J,7069990659,High Needs Geographic HPSA,Mental Health,0,CA,Withdrawn,03/04/2003,05/10/2012,,Geographic Population,,,
Shasta County,7061865217,High Needs Geographic HPSA,Mental Health,15,CA,Designated,09/22/2016,,,Geographic Population,17.9,,
Sierra County,7069448249,High Needs Geographic HPSA,Mental Health,11,CA,Designated,01/03/2008,,,Geographic Population,16.2,,
Siskiyou County,7068851186,High Needs Geographic HPSA,Mental Health,14,CA,Designated,07/21/2015,,,Geographic Population,22.7,,
Tehama County,7062259318,High Needs Geographic HPSA,Mental Health,18,CA,Designated,09/06/1989,,,Geographic Population,18.6,,
Trinity County,7068827651,High Needs Geographic HPSA,Mental Health,17,CA,Designated,10/14/1981,,,Geographic Population,18.7,,
Tulare County,7063352046,High Needs Geographic HPSA,Mental Health,19,CA,Designated,08/02/2018,,,Geographic Population,28.2,,
Tuolumne County,7067154992,High Needs Geographic HPSA,Mental Health,15,CA,Designated,04/17/2017,,,Geographic Population,14.6,,
Yuba County,7066592972,High Needs Geographic HPSA,Mental Health,16,CA,Designated,11/22/2013,,,Geographic Population,22.1,,
Southeastern Mental Health Catchment Area,7089448784,High Needs Geographic HPSA,Mental Health,19,CO,Designated,03/05/1993,,,Geographic Population,23.1,,
Spanish Peaks Mental Health Catchment Area,7086794643,High Needs Geographic HPSA,Mental Health,11,CO,Designated,04/18/2011,,,Geographic Population,19,,
Weld,708123,High Needs Geographic HPSA,Mental Health,0,CO,Withdrawn,06/10/2004,06/03/2010,,Geographic Population,,,
Hartford County,7098621329,High Needs Geographic HPSA,Mental Health,8,CT,Withdrawn,10/25/2013,07/02/2018,,Geographic Population,12.1,,
Middlesex County,7095449836,High Needs Geographic HPSA,Mental Health,16,CT,Designated,04/25/2012,,,Geographic Population,6.8,,
Anacostia,7111632713,High Needs Geographic HPSA,Mental Health,19,DC,Designated,01/26/1996,,,Geographic Population,32.2,,
Belle Glade/Pahokee,712999122Y,High Needs Geographic HPSA,Mental Health,16,FL,Withdrawn,01/07/2008,06/26/2017,,Geographic Population,35.9,,
Belle Glade/Pahokee,7123755864,High Needs Geographic HPSA,Mental Health,19,FL,Designated,12/21/2016,,,Geographic Population,34.4,,
Desoto County,7128374967,High Needs Geographic HPSA,Mental Health,16,FL,Designated,04/29/2008,,,Geographic Population,30.5,,
Fellsmere,712999122H,High Needs Geographic HPSA,Mental Health,0,FL,Withdrawn,06/06/2006,10/11/2011,,Geographic Population,,,
Hardee County,7126925356,High Needs Geographic HPSA,Mental Health,20,FL,Designated,10/27/2003,,,Geographic Population,30.7,,
Lake,712069,High Needs Geographic HPSA,Mental Health,0,FL,Withdrawn,05/10/2001,06/28/2012,,Geographic Population,,,
Lower Keys,712999129M,High Needs Geographic HPSA,Mental Health,15,FL,Withdrawn,08/22/2011,06/26/2017,,Geographic Population,,,
Madison County,7122693213,High Needs Geographic HPSA,Mental Health,18,FL,Designated,09/24/2001,,,Geographic Population,22.1,,
Mental Health Catchment Area 2A,7128915572,High Needs Geographic HPSA,Mental Health,14,FL,Designated,05/04/2018,,,Geographic Population,17.3,,
Okeechobee County,7128784063,High Needs Geographic HPSA,Mental Health,16,FL,Designated,10/11/2011,,,Geographic Population,27.9,,
St. Johns County,7128586462,High Needs Geographic HPSA,Mental Health,13,FL,Designated,03/06/2001,,,Geographic Population,8.9,,
Sumter,712119,High Needs Geographic HPSA,Mental Health,0,FL,Withdrawn,05/10/2001,11/01/2011,,Geographic Population,,,
Upper Keys,712999122I,High Needs Geographic HPSA,Mental Health,17,FL,Withdrawn,06/06/2006,06/26/2017,,Geographic Population,7.6,,
Volusia County,712127,High Needs Geographic HPSA,Mental Health,11,FL,Withdrawn,04/02/2014,06/26/2017,,Geographic Population,,,
Chuuk State,7642755078,High Needs Geographic HPSA,Mental Health,18,FM,Designated,06/01/2012,,,Geographic Population,45.5,,
Kosrae State,7644625755,High Needs Geographic HPSA,Mental Health,14,FM,Designated,06/01/2012,,,Geographic Population,21,,
Pohnpei State,7642233388,High Needs Geographic HPSA,Mental Health,17,FM,Designated,06/07/2012,,,Geographic Population,39.2,,
Yap State,7647758340,High Needs Geographic HPSA,Mental Health,16,FM,Designated,05/29/2012,,,Geographic Population,39.4,,
Catchment Area 22,7139991353,High Needs Geographic HPSA,Mental Health,14,GA,Withdrawn,05/23/2006,07/02/2018,,Geographic Population,18.6,,
Community Service Board of Middle Georgia,7138369640,High Needs Geographic HPSA,Mental Health,13,GA,Designated,09/01/2013,,,Geographic Population,23.6,,
Mental Health Catchment Area 10-Advantage Behavioral Health Systems,7139976672,High Needs Geographic HPSA,Mental Health,14,GA,Designated,07/21/2017,,,Geographic Population,20,,
Mental Health Catchment Area 13 - Oconee Community Service Board,7132346971,High Needs Geographic HPSA,Mental Health,11,GA,Designated,06/05/2017,,,Geographic Population,25.7,,
Mental Health Catchment Area 20-Albany Area Community Service Board,7139265150,High Needs Geographic HPSA,Mental Health,13,GA,Designated,06/23/1995,,,Geographic Population,27.2,,
