HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Kenaitze Indian Tribe,7029990218,Native American/Tribal Facility/Population,Mental Health,16,AK,Designated,12/07/2016,,Kenai Peninsula Borough,,,-151.2281825,60.6003
Kenaitze Indian Tribe,6029990220,Native American/Tribal Facility/Population,Dental Health,12,AK,Designated,12/07/2016,,Kenai Peninsula Borough,,,-151.2281825,60.6003
Kenaitze Indian Tribe,1029990289,Native American/Tribal Facility/Population,Primary Care,9,AK,Designated,10/26/2002,,Kenai Peninsula Borough,,,-151.2281825,60.6003
Ketchikan Indian Corporation,7029990269,Native American/Tribal Facility/Population,Mental Health,17,AK,Designated,10/26/2002,,Ketchikan Gateway Borough,,,-131.6845742,55.35241317
Ketchikan Indian Corporation,6029990246,Native American/Tribal Facility/Population,Dental Health,16,AK,Designated,10/26/2002,,Ketchikan Gateway Borough,,,-131.6845742,55.35241317
Ketchikan Indian Corporation,1029990290,Native American/Tribal Facility/Population,Primary Care,19,AK,Designated,10/26/2002,,Ketchikan Gateway Borough,,,-131.6845742,55.35241317
Native Village of Kwinhagak,1029990294,Native American/Tribal Facility/Population,Primary Care,20,AK,Designated,10/26/2002,,Bethel Census Area,,,-161.9059715,59.749395
Native Village of Tyonek,1029990297,Native American/Tribal Facility/Population,Primary Care,8,AK,Designated,10/26/2002,,Kenai Peninsula Borough,,,-151.139501,61.067274
North Slope Borough Health Corporation,1029990279,Native American/Tribal Facility/Population,Primary Care,17,AK,Designated,10/26/2002,,North Slope Borough,,,-156.792374,71.288826
Samuel Simmonds Memorial Hospital,702999026F,Native American/Tribal Facility/Population,Mental Health,17,AK,Designated,10/16/2012,,North Slope Borough,,,-156.7795785,71.29242757
Samuel Simmonds Memorial Hospital,602999024B,Native American/Tribal Facility/Population,Dental Health,18,AK,Designated,10/16/2012,,North Slope Borough,,,-156.7795785,71.29242757
Samuel Simmonds Memorial Hospital,10299902AJ,Native American/Tribal Facility/Population,Primary Care,17,AK,Designated,10/16/2012,,North Slope Borough,,,-156.7795785,71.29242757
St. George Community Council,1029990295,Native American/Tribal Facility/Population,Primary Care,17,AK,Designated,10/26/2002,,Aleutians West Census Area,,,-169.5497435,56.607162
Tanana Tribal Council,702999020D,Native American/Tribal Facility/Population,Mental Health,19,AK,Designated,10/26/2002,,Fairbanks North Star Borough,,,-147.7074724,64.84412145
Tanana Tribal Council,602999020D,Native American/Tribal Facility/Population,Dental Health,20,AK,Designated,10/26/2002,,Fairbanks North Star Borough,,,-147.7074724,64.84412145
Tanana Tribal Council,1029990296,Native American/Tribal Facility/Population,Primary Care,23,AK,Designated,10/26/2002,,Fairbanks North Star Borough,,,-147.7074724,64.84412145
Ukpeagvik Inupiat Corporation,1029990277,Native American/Tribal Facility/Population,Primary Care,17,AK,Designated,10/26/2002,,North Slope Borough,,,-156.792374,71.288826
Upper Tanana Health Center,702999020H,Native American/Tribal Facility/Population,Mental Health,18,AK,Designated,09/16/2014,,Southeast Fairbanks Census Area,,,-142.9848035,63.335796
Upper Tanana Health Center,602999020H,Native American/Tribal Facility/Population,Dental Health,19,AK,Designated,09/16/2014,,Southeast Fairbanks Census Area,,,-142.9848035,63.335796
Upper Tanana Health Center,102999020D,Native American/Tribal Facility/Population,Primary Care,17,AK,Designated,09/16/2014,,Southeast Fairbanks Census Area,,,-142.9848035,63.335796
Valdez Native Tribe,1029990298,Native American/Tribal Facility/Population,Primary Care,10,AK,Designated,10/26/2002,,Valdez-Cordova Census Area,,,-146.3031935,61.118997
Yukon-Kuskokwim-Delta Regional Hospital,702999020C,Native American/Tribal Facility/Population,Mental Health,0,AK,Withdrawn,11/20/2013,04/30/2015,Bethel Census Area,,,-161.7500985,60.79282977
Yukon-Kuskokwim-Delta Regional Hospital,602999020C,Native American/Tribal Facility/Population,Dental Health,0,AK,Withdrawn,11/20/2013,04/30/2015,Bethel Census Area,,,-161.7500985,60.79282977
Yukon-Kuskokwim-Delta Regional Hospital,102999020A,Native American/Tribal Facility/Population,Primary Care,0,AK,Withdrawn,11/20/2013,04/30/2015,Bethel Census Area,,,-161.7500985,60.79282977
Poarch Band of Creek Indians,101999012C,Native American/Tribal Facility/Population,Primary Care,6,AL,Designated,10/26/2002,,Escambia County,,,-87.55295001,31.09775071
Ak-Chin Indian Community,60499904EX,Native American/Tribal Facility/Population,Dental Health,0,AZ,Designated,06/29/2010,,Pinal County,,,-112.0854555,33.02891322
Ak-Chin Indian Community,704999047M,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,06/29/2010,,Pinal County,,,-112.0854555,33.02891322
Ak-Chin Indian Community,10499904H3,Native American/Tribal Facility/Population,Primary Care,15,AZ,Designated,10/26/2002,,Pinal County,,,-112.0854555,33.02891322
Cocopah Tribe,704999047O,Native American/Tribal Facility/Population,Mental Health,20,AZ,Designated,07/01/2010,,Yuma County,,,-114.735834,32.611113
Cocopah Tribe,60499904EY,Native American/Tribal Facility/Population,Dental Health,16,AZ,Designated,07/01/2010,,Yuma County,,,-114.735834,32.611113
Cocopah Tribe,10499904J9,Native American/Tribal Facility/Population,Primary Care,16,AZ,Designated,10/26/2002,,Yuma County,,,-114.735834,32.611113
Colorado River Indian Community,704999047F,Native American/Tribal Facility/Population,Mental Health,19,AZ,Designated,06/23/2010,,La Paz County,,,-114.3038904,34.14839836
Colorado River Indian Community,60499904ER,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,06/23/2010,,La Paz County,,,-114.3038904,34.14839836
Colorado River Indian Community,10499904H4,Native American/Tribal Facility/Population,Primary Care,19,AZ,Designated,10/26/2002,,La Paz County,,,-114.3038904,34.14839836
Desert Visions Wellness Center,704999047G,Native American/Tribal Facility/Population,Mental Health,17,AZ,Designated,06/24/2010,,Pinal County,,,-111.74047,33.10516
Desert Visions Wellness Center,60499904ES,Native American/Tribal Facility/Population,Dental Health,10,AZ,Designated,06/24/2010,,Pinal County,,,-111.74047,33.10516
Desert Visions Wellness Center,10499904J4,Native American/Tribal Facility/Population,Primary Care,8,AZ,Designated,10/26/2002,,Pinal County,,,-111.74047,33.10516
Fort McDowell Yavapai Nation,7049990470,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,10/01/2002,,Maricopa County,,,-111.6762816,33.63909858
Fort McDowell Yavapai Nation,60499904D5,Native American/Tribal Facility/Population,Dental Health,19,AZ,Designated,10/01/2002,,Maricopa County,,,-111.6762816,33.63909858
Fort McDowell Yavapai Nation,10499904G9,Native American/Tribal Facility/Population,Primary Care,17,AZ,Designated,10/26/2002,,Maricopa County,,,-111.6762816,33.63909858
Fort Mojave Health Center,10499904Q8,Native American/Tribal Facility/Population,Primary Care,17,AZ,Designated,10/21/2005,,Mohave County,,,-114.5938184,34.85162466
Gila River Health Care Corporation,7049990456,Native American/Tribal Facility/Population,Mental Health,18,AZ,Withdrawn,08/01/2008,,Pinal County,,,-111.7586296,33.07403096
Gila River Health Care Corporation,7049990481,Native American/Tribal Facility/Population,Mental Health,21,AZ,Designated,10/16/2012,,Pinal County,,,-111.7566769,33.07415226
Gila River Health Care Corporation,60499904A8,Native American/Tribal Facility/Population,Dental Health,16,AZ,Withdrawn,08/01/2008,,Pinal County,,,-111.7586296,33.07403096
Gila River Health Care Corporation,60499904FY,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,10/16/2012,,Pinal County,,,-111.7566769,33.07415226
Gila River Health Care Corporation,10499904QP,Native American/Tribal Facility/Population,Primary Care,18,AZ,Designated,10/16/2012,,Pinal County,,,-111.7566769,33.07415226
Gila River Health Care Corporation,10499904J3,Native American/Tribal Facility/Population,Primary Care,16,AZ,Withdrawn,10/26/2002,,Pinal County,,,-111.7586296,33.07403096
Health and Social Services Committee,704999047E,Native American/Tribal Facility/Population,Mental Health,0,AZ,Designated,06/21/2010,,Navajo County,,,-110.6904815,35.0736
Health and Social Services Committee,60499904EN,Native American/Tribal Facility/Population,Dental Health,0,AZ,Designated,06/18/2010,,Navajo County,,,-110.6904815,35.0736
Health and Social Services Committee,10499904L3,Native American/Tribal Facility/Population,Primary Care,0,AZ,Withdrawn,10/26/2002,,Navajo County,,,-110.6904815,35.0736
Hualapai Tribe,704999047H,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,06/24/2010,,Mohave County,,,-113.4269129,35.5290174
Hualapai Tribe,60499904ET,Native American/Tribal Facility/Population,Dental Health,22,AZ,Designated,06/24/2010,,Mohave County,,,-113.4269129,35.5290174
Hualapai Tribe,10499904H6,Native American/Tribal Facility/Population,Primary Care,9,AZ,Designated,10/26/2002,,Mohave County,,,-113.427431,35.528838
Inscription House Health Center,704999047I,Native American/Tribal Facility/Population,Mental Health,14,AZ,Designated,06/24/2010,,Navajo County,,,-110.7016902,36.52680172
Inscription House Health Center,60499904FA,Native American/Tribal Facility/Population,Dental Health,15,AZ,Designated,10/26/2002,,Navajo County,,,-110.7016902,36.52680172
Inscription House Health Center,10499904K1,Native American/Tribal Facility/Population,Primary Care,17,AZ,Designated,10/26/2002,,Navajo County,,,-110.7016902,36.52680172
Kaibab-Paiute Tribe,704999047K,Native American/Tribal Facility/Population,Mental Health,14,AZ,Designated,06/24/2010,,Coconino County,,,-112.5264905,36.950496
Kaibab-Paiute Tribe,60499904EV,Native American/Tribal Facility/Population,Dental Health,12,AZ,Designated,06/24/2010,,Coconino County,,,-112.5264905,36.950496
Kaibab-Paiute Tribe,10499904H1,Native American/Tribal Facility/Population,Primary Care,15,AZ,Designated,10/26/2002,,Coconino County,,,-112.5264905,36.950496
Naca Family Health Center,7049990472,Native American/Tribal Facility/Population,Mental Health,14,AZ,Designated,10/02/2002,,Coconino County,,,-111.6210832,35.21804152
Naca Family Health Center,60499904E3,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,10/02/2002,,Coconino County,,,-111.6210832,35.21804152
Naca Family Health Center,10499904D1,Native American/Tribal Facility/Population,Primary Care,15,AZ,Designated,10/02/2002,,Coconino County,,,-111.6210832,35.21804152
Native American Community Health Center - Dunlap,7049990474,Native American/Tribal Facility/Population,Mental Health,10,AZ,Designated,10/26/2002,,Maricopa County,,,-112.1116111,33.56754249
Native American Community Health Center - Dunlap,60499904E5,Native American/Tribal Facility/Population,Dental Health,10,AZ,Designated,10/26/2002,,Maricopa County,,,-112.1116111,33.56754249
Native Americans for Community Action,704999047W,Native American/Tribal Facility/Population,Mental Health,15,AZ,Designated,10/21/2002,,Coconino County,,,-111.6060846,35.21195484
Native Americans for Community Action,60499904FM,Native American/Tribal Facility/Population,Dental Health,15,AZ,Designated,10/21/2002,,Coconino County,,,-111.6060846,35.21195484
Native Americans for Community Action,10499904Q7,Native American/Tribal Facility/Population,Primary Care,16,AZ,Designated,10/21/2002,,Coconino County,,,-111.6060846,35.21195484
Navajo Division of Emergency Medical Services,7049990477,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,06/02/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Emergency Medical Services,60499904EF,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,06/02/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Emergency Medical Services,10499904L2,Native American/Tribal Facility/Population,Primary Care,19,AZ,Designated,10/26/2002,,Apache County,,,-109.0569545,35.673927
Navajo Division of Health,7049990478,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,06/02/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Health,60499904EG,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,06/02/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Health,10499904L1,Native American/Tribal Facility/Population,Primary Care,9,AZ,Designated,10/26/2002,,Apache County,,,-109.0569545,35.673927
Navajo Division of Social Services,7049990479,Native American/Tribal Facility/Population,Mental Health,22,AZ,Designated,06/03/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Social Services,60499904EH,Native American/Tribal Facility/Population,Dental Health,17,AZ,Designated,06/03/2010,,Apache County,,,-109.0569545,35.673927
Navajo Division of Social Services,10499904K9,Native American/Tribal Facility/Population,Primary Care,17,AZ,Designated,10/26/2002,,Apache County,,,-109.0569545,35.673927
Navajo Health Foundation Dba Sage Memorial Hospital,60499904FN,Native American/Tribal Facility/Population,Dental Health,24,AZ,Designated,05/08/2012,,Apache County,,,-109.539512,35.709018
Navajo Health Foundation Dba Sage Memorial Hospital,704999047R,Native American/Tribal Facility/Population,Mental Health,21,AZ,Designated,03/20/2012,,Apache County,,,-109.5131171,35.71072436
Navajo Health Foundation Dba Sage Memorial Hospital,10499904QF,Native American/Tribal Facility/Population,Primary Care,19,AZ,Designated,03/20/2012,,Apache County,,,-109.5131171,35.71072436
Pascua Yaqui Tribe Health Programs,7049990450,Native American/Tribal Facility/Population,Mental Health,23,AZ,Designated,01/22/2007,,Pima County,,,-111.0632239,32.11491561
Pascua Yaqui Tribe Health Programs,60499904A3,Native American/Tribal Facility/Population,Dental Health,16,AZ,Designated,01/22/2007,,Pima County,,,-111.0632239,32.11491561
Pascua Yaqui Tribe Health Programs,10499904K6,Native American/Tribal Facility/Population,Primary Care,16,AZ,Designated,10/26/2002,,Pima County,,,-111.0632239,32.11491561
Sacred Peaks Health Center,7049990482,Native American/Tribal Facility/Population,Mental Health,21,AZ,Designated,12/31/2012,,Coconino County,,,-111.5987775,35.21401922
Sacred Peaks Health Center,60499904FZ,Native American/Tribal Facility/Population,Dental Health,20,AZ,Designated,12/31/2012,,Coconino County,,,-111.5987775,35.21401922
Sacred Peaks Health Center,10499904QT,Native American/Tribal Facility/Population,Primary Care,16,AZ,Designated,12/31/2012,,Coconino County,,,-111.5987775,35.21401922
San Carlos Apache Tribe,7049990471,Native American/Tribal Facility/Population,Mental Health,18,AZ,Designated,10/02/2002,,Gila County,,,-110.4525511,33.35462683
San Carlos Apache Tribe,60499904D6,Native American/Tribal Facility/Population,Dental Health,21,AZ,Designated,10/02/2002,,Gila County,,,-110.4525511,33.35462683
San Carlos Apache Tribe,10499904J6,Native American/Tribal Facility/Population,Primary Care,18,AZ,Designated,10/26/2002,,Gila County,,,-110.4525511,33.35462683
San Juan Southern Paiute Tribe,704999047A,Native American/Tribal Facility/Population,Mental Health,14,AZ,Designated,06/10/2010,,Coconino County,,,-111.23027,36.127185
San Juan Southern Paiute Tribe,60499904EI,Native American/Tribal Facility/Population,Dental Health,13,AZ,Designated,06/10/2010,,Coconino County,,,-111.23027,36.127185
San Juan Southern Paiute Tribe,10499904K3,Native American/Tribal Facility/Population,Primary Care,19,AZ,Designated,10/26/2002,,Coconino County,,,-111.23027,36.127185
San Xavier PHS Indian Health Center,704999047B,Native American/Tribal Facility/Population,Mental Health,14,AZ,Designated,06/10/2010,,Pima County,,,-110.9796962,32.10938062
San Xavier PHS Indian Health Center,60499904EJ,Native American/Tribal Facility/Population,Dental Health,5,AZ,Designated,06/10/2010,,Pima County,,,-110.9796962,32.10938062
San Xavier PHS Indian Health Center,10499904K5,Native American/Tribal Facility/Population,Primary Care,8,AZ,Designated,10/26/2002,,Pima County,,,-110.9796962,32.10938062
Sanders Clinic,10499904Z2,Native American/Tribal Facility/Population,Primary Care,20,AZ,Designated,12/29/2017,,Apache County,,,-109.5207568,35.43653179
Sells PHS Indian Health Hospital-Santa Rosa Clinic,60499904EL,Native American/Tribal Facility/Population,Dental Health,14,AZ,Designated,06/18/2010,,Pima County,,,-112.0880872,32.0495273
