HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Ritchie,654085,Geographic HPSA,Dental Health,0,WV,Withdrawn,05/31/1978,05/16/1985,,Geographic Population,17,,
Rowlesburg,6549995403,Geographic HPSA,Dental Health,0,WV,Withdrawn,05/09/1983,10/02/1995,,Geographic Population,25,,
Taylor,654091,Geographic HPSA,Dental Health,0,WV,Withdrawn,05/31/1978,10/02/1995,,Geographic Population,15,,
Tucker,654093,Geographic HPSA,Dental Health,10,WV,Withdrawn,08/04/2010,,,Geographic Population,,,
Tyler County,654095,Geographic HPSA,Dental Health,7,WV,Withdrawn,11/01/2012,06/26/2017,,Geographic Population,,,
Big Piney,6569995606,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,03/14/1984,,Geographic Population,0,,
Campbell,656005,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,03/14/1984,,Geographic Population,4,,
Crook,656011,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,03/14/1984,,Geographic Population,9,,
Dubois,6569995604,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,10/02/1995,,Geographic Population,9,,
Hanna-Rock River,6569995602,Geographic HPSA,Dental Health,0,WY,Withdrawn,04/05/1978,03/14/1984,,Geographic Population,6,,
Jeffrey City,6569995603,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,10/02/1995,,Geographic Population,9,,
Kaycee,6569995605,Geographic HPSA,Dental Health,0,WY,Withdrawn,09/11/1978,10/02/1995,,Geographic Population,0,,
West Sheridan County,6564002077,Geographic HPSA,Dental Health,14,WY,Designated,12/19/2012,,,Geographic Population,8,,
Bristol Bay Area,6029990244,High Needs Geographic HPSA,Dental Health,16,AK,Withdrawn,12/27/2012,07/02/2018,,Geographic Population,23.8,,
Bristol Bay/Lake and Peninsula Boroughs,6025723344,High Needs Geographic HPSA,Dental Health,16,AK,Designated,09/20/2017,,,Geographic Population,13.6,,
Southeast-Fairbanks,602240,High Needs Geographic HPSA,Dental Health,0,AK,Withdrawn,07/28/1978,11/03/2011,,Geographic Population,,,
Ashley,605003,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,07/19/1978,10/06/2011,,Geographic Population,,,
Calhoun,605013,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,07/19/1978,11/15/2011,,Geographic Population,,,
Cleveland County,6052209307,High Needs Geographic HPSA,Dental Health,12,AR,Designated,07/19/1978,,,Geographic Population,18.6,,
Grant,605053,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,07/19/1978,05/25/2012,,Geographic Population,,,
Howard,605061,High Needs Geographic HPSA,Dental Health,6,AR,Withdrawn,05/19/2009,09/05/2013,,Geographic Population,,,
Logan,605083,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,09/12/1979,11/03/2011,,Geographic Population,,,
Montgomery,605097,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,09/12/1979,11/03/2011,,Geographic Population,,,
Pike County,6052724048,High Needs Geographic HPSA,Dental Health,10,AR,Designated,11/13/2013,,,Geographic Population,24.2,,
Searcy County,605129,High Needs Geographic HPSA,Dental Health,16,AR,Withdrawn,10/25/2013,07/02/2018,,Geographic Population,,,
Sevier County,605133,High Needs Geographic HPSA,Dental Health,16,AR,Withdrawn,11/21/2013,07/02/2018,,Geographic Population,,,
Sharp,605135,High Needs Geographic HPSA,Dental Health,0,AR,Withdrawn,05/16/1979,06/28/2012,,Geographic Population,,,
American Samoa,6606768604,High Needs Geographic HPSA,Dental Health,26,AS,Designated,01/02/2008,,,Geographic Population,57.8,,
Ajo,6045969779,High Needs Geographic HPSA,Dental Health,21,AZ,Designated,10/16/2017,,,Geographic Population,32.7,,
Bullhead City,604999040I,High Needs Geographic HPSA,Dental Health,9,AZ,Withdrawn,12/04/2013,07/02/2018,,Geographic Population,,,
Chino Valley,6044870926,High Needs Geographic HPSA,Dental Health,17,AZ,Designated,10/13/2017,,,Geographic Population,20.1,,
Colorado City,6043473829,High Needs Geographic HPSA,Dental Health,21,AZ,Designated,11/24/2017,,,Geographic Population,39,,
Colorado River Indian Tribe,6045865884,High Needs Geographic HPSA,Dental Health,13,AZ,Designated,09/14/2017,,,Geographic Population,29,,
Colorado River Indian Tribes,60499904FD,High Needs Geographic HPSA,Dental Health,10,AZ,Withdrawn,09/02/2011,07/02/2018,,Geographic Population,,,
Continental,60499904E1,High Needs Geographic HPSA,Dental Health,13,AZ,Withdrawn,10/09/2009,07/02/2018,,Geographic Population,11.5,,
Coolidge,6042742790,High Needs Geographic HPSA,Dental Health,14,AZ,Designated,12/01/2017,,,Geographic Population,27.1,,
Cordes Junction,60499904E6,High Needs Geographic HPSA,Dental Health,17,AZ,Withdrawn,01/08/2010,07/02/2018,,Geographic Population,15.4,,
Dolan Springs,6049990460,High Needs Geographic HPSA,Dental Health,18,AZ,Withdrawn,09/16/2002,07/02/2018,,Geographic Population,22.6,,
Douglas,60499904A9,High Needs Geographic HPSA,Dental Health,14,AZ,Withdrawn,08/19/2008,07/02/2018,,Geographic Population,36.6,,
Drexel Heights,6042940928,High Needs Geographic HPSA,Dental Health,19,AZ,Designated,11/24/2017,,,Geographic Population,21.8,,
Eloy,6045609985,High Needs Geographic HPSA,Dental Health,18,AZ,Designated,12/01/2017,,,Geographic Population,21.6,,
Fort McDowell Yavapai Nation,6047718852,High Needs Geographic HPSA,Dental Health,13,AZ,Designated,11/27/2017,,,Geographic Population,31.1,,
Gila River Indian Community,604999040O,High Needs Geographic HPSA,Dental Health,19,AZ,Withdrawn,12/23/2013,07/02/2018,,Geographic Population,,,
Gila River Indian Community,6049183283,High Needs Geographic HPSA,Dental Health,25,AZ,Designated,09/14/2017,,,Geographic Population,54.9,,
Gila-Southern-Hayden,60499904C7,High Needs Geographic HPSA,Dental Health,12,AZ,Withdrawn,09/03/2009,07/02/2018,,Geographic Population,25.4,,
Gila-Young-Tonto Basin,60499904A6,High Needs Geographic HPSA,Dental Health,18,AZ,Withdrawn,08/30/2007,07/02/2018,,Geographic Population,18.2,,
Glendale,6049990411,High Needs Geographic HPSA,Dental Health,15,AZ,Withdrawn,01/14/2014,07/02/2018,,Geographic Population,,,
Globe,6047884124,High Needs Geographic HPSA,Dental Health,11,AZ,Designated,10/27/2017,,,Geographic Population,21,,
Golden Valley,6042921839,High Needs Geographic HPSA,Dental Health,19,AZ,Designated,11/24/2017,,,Geographic Population,23.1,,
Grand Canyon Village,6044613817,High Needs Geographic HPSA,Dental Health,19,AZ,Designated,12/01/2017,,,Geographic Population,26,,
Guadalupe,6049990405,High Needs Geographic HPSA,Dental Health,16,AZ,Withdrawn,12/20/2013,07/02/2018,,Geographic Population,,,
Hopi Nation,60499904A7,High Needs Geographic HPSA,Dental Health,22,AZ,Withdrawn,07/14/2008,07/02/2018,,Geographic Population,45.6,,
Hualapai Tribe,6047308909,High Needs Geographic HPSA,Dental Health,13,AZ,Designated,10/13/2017,,,Geographic Population,32.1,,
Littlefield,6049990458,High Needs Geographic HPSA,Dental Health,20,AZ,Withdrawn,08/29/2002,07/02/2018,,Geographic Population,33.7,,
Navajo Nation,6047457939,High Needs Geographic HPSA,Dental Health,23,AZ,Designated,11/24/2017,,,Geographic Population,41.3,,
Nogales,60499904FQ,High Needs Geographic HPSA,Dental Health,9,AZ,Withdrawn,05/15/2012,07/02/2018,,Geographic Population,,,
Pascua Yaqui Tribe,6046210927,High Needs Geographic HPSA,Dental Health,23,AZ,Designated,10/16/2017,,,Geographic Population,46.2,,
Phoenix-South Central,604999040N,High Needs Geographic HPSA,Dental Health,18,AZ,Withdrawn,12/23/2013,07/02/2018,,Geographic Population,,,
Phoenix-South Mountain,604999040K,High Needs Geographic HPSA,Dental Health,14,AZ,Withdrawn,12/11/2013,07/02/2018,,Geographic Population,,,
Phoenix-Sunnyslope,604999040L,High Needs Geographic HPSA,Dental Health,14,AZ,Withdrawn,12/11/2013,07/02/2018,,Geographic Population,,,
Saint Johns,60499904FS,High Needs Geographic HPSA,Dental Health,19,AZ,Withdrawn,05/15/2012,07/02/2018,,Geographic Population,,,
Salome,60499904EE,High Needs Geographic HPSA,Dental Health,16,AZ,Withdrawn,05/14/2010,07/02/2018,,Geographic Population,,,
San Carlos Apache Tribe,6049134645,High Needs Geographic HPSA,Dental Health,23,AZ,Designated,09/14/2017,,,Geographic Population,49,,
San Luis,60499904FO,High Needs Geographic HPSA,Dental Health,11,AZ,Withdrawn,05/15/2012,07/02/2018,,Geographic Population,,,
Somerton,6049990457,High Needs Geographic HPSA,Dental Health,12,AZ,Withdrawn,08/27/2002,07/02/2018,,Geographic Population,37.6,,
Tohono O'Odham Nation,6047599225,High Needs Geographic HPSA,Dental Health,23,AZ,Designated,10/16/2017,,,Geographic Population,48.2,,
Tombstone,60499904E2,High Needs Geographic HPSA,Dental Health,12,AZ,Withdrawn,10/19/2009,07/02/2018,,Geographic Population,17.5,,
Tucson South,6042323455,High Needs Geographic HPSA,Dental Health,21,AZ,Designated,10/27/2017,,,Geographic Population,31.2,,
Tucson West,6045987853,High Needs Geographic HPSA,Dental Health,11,AZ,Designated,10/27/2017,,,Geographic Population,22.2,,
Tucson-Central Service Area,60499904A5,High Needs Geographic HPSA,Dental Health,13,AZ,Withdrawn,07/31/2007,07/02/2018,,Geographic Population,32.4,,
Tucson-Southwest,604999040U,High Needs Geographic HPSA,Dental Health,19,AZ,Withdrawn,12/23/2013,07/02/2018,,Geographic Population,,,
White Mountain Apache Tribal Area,604999040M,High Needs Geographic HPSA,Dental Health,24,AZ,Withdrawn,12/20/2013,07/02/2018,,Geographic Population,,,
White Mountain Apache Tribe,6046572845,High Needs Geographic HPSA,Dental Health,23,AZ,Designated,09/14/2017,,,Geographic Population,46.1,,
Wilcox/Bowie,60499904D2,High Needs Geographic HPSA,Dental Health,18,AZ,Withdrawn,09/09/2009,08/08/2013,,Geographic Population,,,
Winslow,60499904EQ,High Needs Geographic HPSA,Dental Health,15,AZ,Withdrawn,06/19/2010,11/14/2013,,Geographic Population,,,
Yavapai-South,60499904C4,High Needs Geographic HPSA,Dental Health,16,AZ,Withdrawn,09/03/2009,07/02/2018,,Geographic Population,12.6,,
Yuma-North,604999040G,High Needs Geographic HPSA,Dental Health,16,AZ,Withdrawn,11/21/2013,07/02/2018,,Geographic Population,,,
Yuma-West,60499904EM,High Needs Geographic HPSA,Dental Health,10,AZ,Withdrawn,06/18/2010,07/02/2018,,Geographic Population,,,
Butte Valley/Dorris (MSSA 200),6069990673,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,07/27/1993,09/15/2000,,Geographic Population,16.8,,
Del Norte,606015,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,05/18/2006,08/29/2011,,Geographic Population,,,
Junction City/Weaverville-MSSAs 223-224,6069990675,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,07/27/1993,01/03/2012,,Geographic Population,,,
Laytonville (MSSA 90),60699906E9,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,05/03/2005,08/06/2010,,Geographic Population,,,
Mad River/Ruth/Zenia (MSSA 226),6069990676,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,07/27/1993,01/03/2012,,Geographic Population,,,
Mono County,606051,High Needs Geographic HPSA,Dental Health,6,CA,Withdrawn,05/15/2014,07/02/2018,,Geographic Population,5,,
MSSA 159-Jacumba/Morena Village,60699906L1,High Needs Geographic HPSA,Dental Health,15,CA,Withdrawn,02/25/2008,11/15/2012,,Geographic Population,,,
MSSA 161C (Golden Hill/Logan Heights),606999061T,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,09/21/2001,05/30/2012,,Geographic Population,,,
MSSA 187/Castella,6065606190,High Needs Geographic HPSA,Dental Health,11,CA,Designated,08/12/2010,,,Geographic Population,31.9,,
MSSA 188.1/Big Bend,6069197586,High Needs Geographic HPSA,Dental Health,13,CA,Designated,03/13/2006,,,Geographic Population,13.1,,
MSSA 188.2 Manton/Millville/Shingletown,60699906N2,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,08/20/2008,05/29/2012,,Geographic Population,,,
MSSA 196 and 200/Tulelake/Dorris,6064467097,High Needs Geographic HPSA,Dental Health,11,CA,Designated,09/21/2010,,,Geographic Population,21.3,,
MSSA 199 McCloud,6062299124,High Needs Geographic HPSA,Dental Health,10,CA,Designated,03/20/2017,,,Geographic Population,23.6,,
MSSA 219/Paskenta,6065027635,High Needs Geographic HPSA,Dental Health,19,CA,Designated,05/26/2010,,,Geographic Population,26.9,,
MSSA 220/Dairyville,6068053928,High Needs Geographic HPSA,Dental Health,15,CA,Designated,10/19/2005,,,Geographic Population,14.2,,
MSSA 234.1 (Chinese Camp),60699906ZB,High Needs Geographic HPSA,Dental Health,5,CA,Withdrawn,04/06/2010,07/01/2015,,Geographic Population,,,
MSSA 25/Firebaugh/Mendota,6063895823,High Needs Geographic HPSA,Dental Health,10,CA,Designated,03/18/2011,,,Geographic Population,40,,
MSSA 26/San Joaquin - Tranquility,6061407277,High Needs Geographic HPSA,Dental Health,23,CA,Designated,03/07/1995,,,Geographic Population,45.4,,
MSSA 62/Tehachapi,6067417571,High Needs Geographic HPSA,Dental Health,8,CA,Designated,11/29/2017,,,Geographic Population,12.5,,
MSSA 67/Avenal,6068570690,High Needs Geographic HPSA,Dental Health,20,CA,Designated,10/27/2017,,,Geographic Population,40.6,,
MSSA 67/Avenal,606999064R,High Needs Geographic HPSA,Dental Health,20,CA,Withdrawn,12/28/2004,07/02/2018,,Geographic Population,33.6,,
MSSA 87.1/Boonville,6064095671,High Needs Geographic HPSA,Dental Health,13,CA,Designated,07/27/1993,,,Geographic Population,23.1,,
MSSA 93.3/Potter Valley,6064508527,High Needs Geographic HPSA,Dental Health,11,CA,Designated,06/03/2014,,,Geographic Population,17.8,,
Ojai Service Area (MSSA 238),606999066E,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,07/23/2002,04/24/2012,,Geographic Population,,,
Tulake (MSSA 101.2),606999060Z,High Needs Geographic HPSA,Dental Health,0,CA,Withdrawn,03/30/2000,09/21/2010,,Geographic Population,,,
Cheyenne County,608017,High Needs Geographic HPSA,Dental Health,0,CO,Withdrawn,03/19/2008,06/14/2012,,Geographic Population,,,
Hinsdale,608053,High Needs Geographic HPSA,Dental Health,0,CO,Withdrawn,03/19/2008,06/14/2012,,Geographic Population,,,
Huerfano,608055,High Needs Geographic HPSA,Dental Health,0,CO,Withdrawn,04/10/2008,06/14/2012,,Geographic Population,,,
Sedgwick,608115,High Needs Geographic HPSA,Dental Health,0,CO,Withdrawn,09/13/2005,06/22/2010,,Geographic Population,,,
Central/East Bridgeport,6099990906,High Needs Geographic HPSA,Dental Health,0,CT,Withdrawn,06/30/1980,05/24/2012,,Geographic Population,,,
Hartford Area,6099990953,High Needs Geographic HPSA,Dental Health,16,CT,Withdrawn,04/16/2010,09/06/2012,,Geographic Population,,,
Southwest Bridgeport,6099990910,High Needs Geographic HPSA,Dental Health,0,CT,Withdrawn,03/11/1994,05/24/2012,,Geographic Population,,,
Dixie County,6122887805,High Needs Geographic HPSA,Dental Health,20,FL,Designated,08/02/2018,,,Geographic Population,21.5,,
Jefferson County,6124405158,High Needs Geographic HPSA,Dental Health,16,FL,Designated,10/25/2018,,,Geographic Population,15.8,,
Liberty,612077,High Needs Geographic HPSA,Dental Health,14,FL,Withdrawn,02/15/2011,03/21/2014,,Geographic Population,,,
Chuuk State,6649656544,High Needs Geographic HPSA,Dental Health,24,FM,Designated,06/01/2012,,,Geographic Population,45.5,,
Kosrae State,6649362759,High Needs Geographic HPSA,Dental Health,20,FM,Designated,06/07/2012,,,Geographic Population,21,,
Pohnpei State,6649422980,High Needs Geographic HPSA,Dental Health,22,FM,Designated,05/29/2012,,,Geographic Population,39.2,,
Yap State,6647061116,High Needs Geographic HPSA,Dental Health,22,FM,Designated,06/07/2012,,,Geographic Population,39.4,,
Atkinson County,6132348643,High Needs Geographic HPSA,Dental Health,16,GA,Designated,06/07/2012,,,Geographic Population,29.8,,
Bacon County,613005,High Needs Geographic HPSA,Dental Health,9,GA,Withdrawn,08/18/2006,06/26/2017,,Geographic Population,23.4,,
Baker County,6136650093,High Needs Geographic HPSA,Dental Health,18,GA,Designated,06/24/2004,,,Geographic Population,22.5,,
Bleckley,613023,High Needs Geographic HPSA,Dental Health,0,GA,Withdrawn,10/02/2006,06/09/2011,,Geographic Population,,,
Brantley,613025,High Needs Geographic HPSA,Dental Health,0,GA,Withdrawn,09/18/1978,03/01/2012,,Geographic Population,,,
Burke County,6131262621,High Needs Geographic HPSA,Dental Health,18,GA,Designated,11/14/1980,,,Geographic Population,33.7,,
Butts,613035,High Needs Geographic HPSA,Dental Health,0,GA,Withdrawn,05/31/1978,06/14/2011,,Geographic Population,,,
Candler County,6136497482,High Needs Geographic HPSA,Dental Health,15,GA,Designated,09/18/1978,,,Geographic Population,28.9,,
Charlton County,6137512912,High Needs Geographic HPSA,Dental Health,16,GA,Designated,05/21/1985,,,Geographic Population,17.9,,
Clay County,6132849630,High Needs Geographic HPSA,Dental Health,23,GA,Designated,05/05/2014,,,Geographic Population,45.8,,
Clinch County,6136635737,High Needs Geographic HPSA,Dental Health,16,GA,Designated,09/18/1978,,,Geographic Population,34.6,,
Colquitt County,6139549431,High Needs Geographic HPSA,Dental Health,18,GA,Designated,08/10/2011,,,Geographic Population,27.6,,
Crawford County,6134799096,High Needs Geographic HPSA,Dental Health,13,GA,Designated,08/29/2013,,,Geographic Population,17.3,,
Decatur County,6139763298,High Needs Geographic HPSA,Dental Health,16,GA,Designated,07/01/2014,,,Geographic Population,29.6,,
Echols County,6131941153,High Needs Geographic HPSA,Dental Health,16,GA,Designated,07/01/2014,,,Geographic Population,30.1,,
Emanuel County,6136530893,High Needs Geographic HPSA,Dental Health,19,GA,Designated,06/08/1978,,,Geographic Population,30.8,,
Evans County,6135219821,High Needs Geographic HPSA,Dental Health,9,GA,Proposed For Withdrawal,07/01/2014,,,Geographic Population,27,,
Glascock County,6131659714,High Needs Geographic HPSA,Dental Health,11,GA,Designated,01/11/2011,,,Geographic Population,16.5,,
Grady,613131,High Needs Geographic HPSA,Dental Health,7,GA,Withdrawn,11/10/2010,09/18/2013,,Geographic Population,,,
Hancock County,6134548265,High Needs Geographic HPSA,Dental Health,18,GA,Designated,03/08/2012,,,Geographic Population,32.5,,
Jeff Davis County,6133940313,High Needs Geographic HPSA,Dental Health,17,GA,Designated,07/02/2014,,,Geographic Population,24.5,,
Jefferson County,613163,High Needs Geographic HPSA,Dental Health,9,GA,Withdrawn,05/19/2014,06/26/2017,,Geographic Population,,,
Jenkins County,6136414341,High Needs Geographic HPSA,Dental Health,16,GA,Designated,06/08/1978,,,Geographic Population,29.7,,
Johnson County,6133770880,High Needs Geographic HPSA,Dental Health,12,GA,Designated,09/21/2006,,,Geographic Population,22.2,,
Macon County,6136167623,High Needs Geographic HPSA,Dental Health,11,GA,Designated,11/09/1978,,,Geographic Population,29.5,,
Madison,613195,High Needs Geographic HPSA,Dental Health,0,GA,Withdrawn,04/30/2008,06/07/2012,,Geographic Population,,,
Marion County,6139587982,High Needs Geographic HPSA,Dental Health,14,GA,Designated,05/09/1985,,,Geographic Population,18.5,,
Mitchell,613205,High Needs Geographic HPSA,Dental Health,12,GA,Withdrawn,11/22/2010,09/18/2013,,Geographic Population,,,
Pulaski County,6132945768,High Needs Geographic HPSA,Dental Health,8,GA,Designated,02/11/2000,,,Geographic Population,13.8,,
Quitman County,6134372473,High Needs Geographic HPSA,Dental Health,15,GA,Designated,06/21/2002,,,Geographic Population,28.7,,
Randolph County,6131167239,High Needs Geographic HPSA,Dental Health,13,GA,Designated,11/09/1978,,,Geographic Population,32.5,,
Stewart/Webster Counties,6133391121,High Needs Geographic HPSA,Dental Health,16,GA,Designated,02/27/1980,,,Geographic Population,31.2,,
